campaign,date,survey_time,area,environment,swab_id,family,scientific_name,time_of_capture,count,glycerol,tissue,marked,capture_latitude,capture_longitude,comments
05,2019-01-20T00:00:00Z,day,06,water,1124,odontophrynidae,proceratophrys boiei,17:06:00,1,FALSE,FALSE,FALSE,-23.32417,-45.08974,NA
06,2021-11-30T00:00:00Z,night,06,water,1569,hylidae,aplastodiscus leucopygius,19:20:00,1,FALSE,FALSE,FALSE,-23.32393,-45.08975,NA
06,2021-11-30T00:00:00Z,night,06,water,1570,odontophrynidae,proceratophrys boiei,19:26:00,1,FALSE,FALSE,FALSE,-23.32393,-45.08975,NA
01,2020-09-12T00:00:00Z,night,06,water, 113,hylidae,scinax flavoguttatus,23:17:00,1,FALSE,FALSE,FALSE,-23.32405,-45.08975,NA
06,2021-11-30T00:00:00Z,night,06,water,1567,hylidae,aplastodiscus leucopygius,19:09:00,1,FALSE,FALSE,FALSE,-23.32396,-45.08975,NA
01,2020-08-12T00:00:00Z,night,06,water,  91,hylidae,scinax flavoguttatus,20:51:00,1,FALSE,FALSE,FALSE,-23.32395,-45.08975,NA
05,2021-09-19T00:00:00Z,night,06,water,1084,hylidae,bokermannohyla hylax,18:35:00,1,FALSE,FALSE,FALSE,-23.32385,-45.08975,jovem
05,2021-09-19T00:00:00Z,night,06,water,1085,odontophrynidae,proceratophrys boiei,18:37:00,1,FALSE,FALSE,FALSE,-23.32385,-45.08975,NA
05,2021-09-19T00:00:00Z,night,06,water,1086,hylidae,aplastodiscus leucopygius,18:44:00,1,FALSE,TRUE,TRUE,-23.32385,-45.08975,Macho voc
04,2021-03-08T00:00:00Z,night,06,water, 658,bufonidae,dendrophryniscus haddadi,19:38:00,1,FALSE,FALSE,FALSE,-23.32391,-45.08976,NA
08,2022-05-07T00:00:00Z,night,06,water,2381,brachycephalidae,ischnocnema parva,18:41:00,1,FALSE,FALSE,FALSE,-23.32396,-45.08977,NA
05,2021-09-19T00:00:00Z,night,06,water,1075,brachycephalidae,ischnocnema parva,18:02:00,1,FALSE,FALSE,FALSE,-23.32398,-45.08977,Macho voc
05,2021-09-19T00:00:00Z,night,06,water,1076,brachycephalidae,ischnocnema parva,18:02:00,1,FALSE,FALSE,FALSE,-23.32398,-45.08977,NA
05,2021-09-19T00:00:00Z,night,06,water,1077,brachycephalidae,ischnocnema henselii,18:05:00,1,FALSE,FALSE,FALSE,-23.32398,-45.08977,F/ovada
05,2021-09-19T00:00:00Z,night,06,water,1078,brachycephalidae,brachycephalus pitanga,18:07:00,1,FALSE,FALSE,FALSE,-23.32398,-45.08977,manchas pretas
05,2021-09-19T00:00:00Z,night,06,water,1079,brachycephalidae,brachycephalus pitanga,18:08:00,1,FALSE,FALSE,FALSE,-23.32398,-45.08977,NA
05,2021-09-19T00:00:00Z,night,06,water,1080,brachycephalidae,brachycephalus pitanga,18:12:00,1,FALSE,FALSE,FALSE,-23.32398,-45.08977,NA
05,2021-09-19T00:00:00Z,night,06,water,1081,odontophrynidae,proceratophrys boiei,18:13:00,1,FALSE,FALSE,FALSE,-23.32398,-45.08977,Macho voc
05,2021-09-19T00:00:00Z,night,06,water,1082,brachycephalidae,ischnocnema parva,18:17:00,1,FALSE,FALSE,FALSE,-23.32398,-45.08977,Macho voc
05,2021-09-19T00:00:00Z,night,06,water,1083,odontophrynidae,proceratophrys boiei,18:24:00,1,FALSE,FALSE,FALSE,-23.32398,-45.08977,Macho voc
05,2019-01-20T00:00:00Z,night,06,water,1132,odontophrynidae,proceratophrys boiei,19:00:00,1,FALSE,FALSE,FALSE,-23.32385,-45.08978,Macho voc
05,2019-01-20T00:00:00Z,night,06,water,1133,odontophrynidae,proceratophrys boiei,19:05:00,1,FALSE,FALSE,FALSE,-23.32385,-45.08978,Macho voc
05,2019-01-20T00:00:00Z,night,06,water,1134,hylidae,scinax flavoguttatus,19:18:00,1,FALSE,FALSE,FALSE,-23.32385,-45.08978,"femea, coleta sangue-suga"
06,2021-11-28T00:00:00Z,night,06,water,1475,odontophrynidae,proceratophrys boiei,19:10:00,1,FALSE,FALSE,FALSE,-23.32403,-45.08979,NA
06,2021-11-28T00:00:00Z,night,06,water,1476,hylidae,aplastodiscus leucopygius,19:10:00,1,FALSE,FALSE,FALSE,-23.32403,-45.08979,NA
06,2021-11-28T00:00:00Z,night,06,water,1477,hylidae,aplastodiscus leucopygius,19:15:00,1,FALSE,FALSE,FALSE,-23.32403,-45.08979,NA
06,2021-11-28T00:00:00Z,night,06,water,1478,odontophrynidae,proceratophrys boiei,19:23:00,1,FALSE,FALSE,FALSE,-23.32403,-45.08979,NA
05,2021-09-21T00:00:00Z,night,06,water,1174,brachycephalidae,ischnocnema parva,18:05:00,1,FALSE,FALSE,FALSE,-23.32410,-45.08980,NA
08,2022-05-07T00:00:00Z,night,06,water,2380,brachycephalidae,ischnocnema parva,18:32:00,1,FALSE,FALSE,FALSE,-23.32420,-45.08981,NA
05,2021-09-21T00:00:00Z,night,06,water,1177,bufonidae,dendrophryniscus haddadi,18:23:00,1,FALSE,FALSE,FALSE,-23.32382,-45.08981,NA
05,2021-09-21T00:00:00Z,night,06,water,1178,hylidae,ololygon perpusilla,18:50:00,1,FALSE,FALSE,FALSE,-23.32382,-45.08981,NA
05,2021-09-21T00:00:00Z,night,06,water,1179,hylidae,aplastodiscus leucopygius,18:46:00,1,FALSE,TRUE,TRUE,-23.32382,-45.08981,NA
05,2021-09-21T00:00:00Z,night,06,water,1180,craugastoridae,haddadus binotatus,18:46:00,1,FALSE,FALSE,FALSE,-23.32382,-45.08981,NA
05,2021-09-21T00:00:00Z,night,06,water,1181,odontophrynidae,proceratophrys boiei,18:40:00,1,FALSE,FALSE,FALSE,-23.32382,-45.08981,NA
05,2021-09-21T00:00:00Z,night,06,water,1182,odontophrynidae,proceratophrys boiei,18:40:00,1,FALSE,FALSE,FALSE,-23.32382,-45.08981,NA
05,2021-09-21T00:00:00Z,night,06,water,1183,hylidae,aplastodiscus leucopygius,18:42:00,1,FALSE,FALSE,FALSE,-23.32382,-45.08981,recaptura 5º campanha
05,2021-09-21T00:00:00Z,night,06,water,1184,brachycephalidae,ischnocnema nigriventris,18:59:00,1,FALSE,FALSE,FALSE,-23.32382,-45.08981,NA
05,2021-09-21T00:00:00Z,night,06,water,1185,bufonidae,dendrophryniscus haddadi,19:05:00,1,FALSE,FALSE,FALSE,-23.32382,-45.08981,NA
06,2021-11-29T00:00:00Z,day,06,water,1522,brachycephalidae,brachycephalus pitanga,17:50:00,1,FALSE,FALSE,FALSE,-23.32396,-45.08981,NA
07,2022-02-18T00:00:00Z,night,06,water,2111,hylidae,aplastodiscus leucopygius,19:55:00,1,FALSE,FALSE,FALSE,-23.32391,-45.08983,recaptura 6º campanha
05,2021-09-21T00:00:00Z,night,06,water,1175,brachycephalidae,ischnocnema parva,18:09:00,1,FALSE,FALSE,FALSE,-23.32408,-45.08985,F/ovada
05,2021-09-21T00:00:00Z,night,06,water,1176,brachycephalidae,ischnocnema parva,18:13:00,1,FALSE,FALSE,FALSE,-23.32408,-45.08985,NA
06,2021-11-29T00:00:00Z,night,06,water,1526,brachycephalidae,ischnocnema henselii,19:15:00,1,FALSE,FALSE,FALSE,-23.32392,-45.08985,NA
06,2021-11-29T00:00:00Z,night,06,water,1527,hylodidae,hylodes phyllodes,19:19:00,1,FALSE,FALSE,FALSE,-23.32392,-45.08985,NA
06,2021-11-29T00:00:00Z,night,06,water,1528,odontophrynidae,proceratophrys boiei,19:25:00,1,FALSE,FALSE,FALSE,-23.32392,-45.08985,Macho voc
06,2021-11-29T00:00:00Z,night,06,water,1529,hylidae,bokermannohyla circumdata,19:25:00,1,FALSE,FALSE,FALSE,-23.32392,-45.08985,imago
01,2020-12-14T00:00:00Z,night,lago  angelim,water, 237,phyllomedusidae,phrynomedusa dryade,00:00:00,1,FALSE,FALSE,FALSE,-23.32950,-45.09280,coletado
01,2020-12-14T00:00:00Z,night,lago  angelim,water, 214,hylidae,dendropsophus microps,20:10:00,1,FALSE,FALSE,FALSE,-23.32875,-45.09341,NA
01,2020-12-14T00:00:00Z,night,lago  angelim,water, 215,hylidae,dendropsophus minutus,20:10:00,1,FALSE,FALSE,FALSE,-23.32875,-45.09341,NA
01,2020-12-14T00:00:00Z,night,lago  angelim,water, 216,hylidae,boana faber,20:10:00,1,FALSE,FALSE,FALSE,-23.32875,-45.09341,NA
01,2020-12-14T00:00:00Z,night,lago  angelim,water, 238,hylidae,scinax hayii,00:35:00,1,FALSE,FALSE,FALSE,-23.32899,-45.09373,NA
01,2020-12-14T00:00:00Z,night,lago  angelim,water, 239,hylidae,scinax hayii,00:35:00,1,FALSE,FALSE,FALSE,-23.32899,-45.09373,NA
01,2020-12-14T00:00:00Z,night,lago  angelim,water, 240,hylidae,scinax hayii,00:35:00,1,FALSE,FALSE,FALSE,-23.32899,-45.09373,NA
01,2020-12-14T00:00:00Z,night,lago  angelim,water, 241,hylidae,scinax hayii,00:35:00,1,FALSE,FALSE,FALSE,-23.32899,-45.09373,NA
01,2020-12-14T00:00:00Z,night,lago  angelim,water, 242,hylidae,scinax hayii,00:35:00,1,FALSE,FALSE,FALSE,-23.32899,-45.09373,NA
01,2020-12-14T00:00:00Z,night,lago  angelim,water, 243,hylidae,dendropsophus microps,00:35:00,1,FALSE,FALSE,FALSE,-23.32899,-45.09373,NA
09,2022-07-29T00:00:00Z,night,06,land,2857,brachycephalidae,ischnocnema henselii,19:34:00,1,FALSE,TRUE,TRUE,-23.32543,-45.09385,NA
06,2021-11-30T00:00:00Z,night,06,land,1573,hylidae,bokermannohyla hylax,20:01:00,1,FALSE,FALSE,FALSE,-23.32540,-45.09386,NA
05,2021-09-19T00:00:00Z,night,06,land,1098,hylidae,bokermannohyla circumdata,20:33:00,1,FALSE,FALSE,FALSE,-23.32540,-45.09390,NA
07,2022-02-20T00:00:00Z,night,06,land,2196,leptodactylidae,physalaemus olfersii,23:01:00,1,FALSE,FALSE,FALSE,-23.32542,-45.09391,NA
09,2022-07-28T00:00:00Z,night,06,land,2824,hylidae,bokermannohyla hylax,20:01:00,1,FALSE,FALSE,FALSE,-23.32536,-45.09392,NA
05,2021-09-19T00:00:00Z,night,06,land,1099,brachycephalidae,ischnocnema henselii,20:35:00,1,FALSE,FALSE,FALSE,-23.32549,-45.09392,F/ovada
06,2021-11-29T00:00:00Z,night,06,land,1531,brachycephalidae,ischnocnema henselii,20:02:00,1,FALSE,FALSE,FALSE,-23.32528,-45.09393,F/ovada
01,2020-09-12T00:00:00Z,night,06,land, 112,brachycephalidae,ischnocnema parva,22:32:00,1,FALSE,FALSE,FALSE,-23.32536,-45.09394,NA
06,2021-11-28T00:00:00Z,night,06,land,1492,bufonidae,rhinella icterica,21:15:00,1,FALSE,FALSE,FALSE,-23.32538,-45.09395,NA
05,2021-09-19T00:00:00Z,night,06,land,1089,bufonidae,dendrophryniscus haddadi,19:24:00,1,FALSE,FALSE,FALSE,-23.32532,-45.09396,NA
04,2021-02-08T00:00:00Z,night,06,land, 637,bufonidae,dendrophryniscus haddadi,19:26:00,1,FALSE,FALSE,FALSE,-23.32521,-45.09396,NA
05,2019-01-20T00:00:00Z,night,06,land,1135,bufonidae,dendrophryniscus haddadi,19:35:00,1,FALSE,FALSE,FALSE,-23.32526,-45.09396,NA
06,2021-11-28T00:00:00Z,night,06,land,1482,craugastoridae,haddadus binotatus,20:10:00,1,FALSE,FALSE,FALSE,-23.32530,-45.09399,NA
01,2020-12-14T00:00:00Z,night,lago  angelim,water, 217,leptodactylidae,physalaemus olfersii,20:52:00,1,FALSE,FALSE,FALSE,-23.32846,-45.09399,NA
01,2020-12-14T00:00:00Z,night,lago  angelim,water, 218,leptodactylidae,physalaemus olfersii,20:52:00,1,FALSE,FALSE,FALSE,-23.32846,-45.09399,NA
01,2020-12-14T00:00:00Z,night,lago  angelim,water, 219,leptodactylidae,physalaemus olfersii,20:52:00,1,FALSE,FALSE,FALSE,-23.32846,-45.09399,NA
01,2020-12-14T00:00:00Z,night,lago  angelim,water, 220,leptodactylidae,physalaemus olfersii,20:52:00,1,FALSE,FALSE,FALSE,-23.32846,-45.09399,NA
01,2020-12-14T00:00:00Z,night,lago  angelim,water, 221,leptodactylidae,physalaemus olfersii,20:52:00,1,FALSE,FALSE,FALSE,-23.32846,-45.09399,NA
01,2020-12-14T00:00:00Z,night,lago  angelim,water, 222,leptodactylidae,physalaemus olfersii,20:52:00,1,FALSE,FALSE,FALSE,-23.32846,-45.09399,NA
07,2022-02-20T00:00:00Z,night,06,land,2197,hylidae,bokermannohyla circumdata,23:04:00,1,FALSE,FALSE,FALSE,-23.32527,-45.09399,NA
06,2021-11-29T00:00:00Z,night,06,land,1532,hylidae,ololygon perpusilla,20:07:00,1,FALSE,FALSE,FALSE,-23.32530,-45.09399,NA
08,2022-05-08T00:00:00Z,night,06,land,2411,bufonidae,dendrophryniscus haddadi,20:11:00,1,FALSE,FALSE,FALSE,-23.32523,-45.09399,NA
08,2022-05-08T00:00:00Z,night,06,land,2412,brachycephalidae,ischnocnema henselii,20:22:00,1,TRUE,TRUE,TRUE,-23.32520,-45.09400,Fêmea
06,2021-11-28T00:00:00Z,night,06,land,1489,brachycephalidae,ischnocnema henselii,20:59:00,1,FALSE,FALSE,FALSE,-23.32478,-45.09401,NA
01,2020-10-12T00:00:00Z,night,06,land, 129,brachycephalidae,ischnocnema henselii,21:58:00,1,FALSE,FALSE,FALSE,-23.32526,-45.09402,NA
09,2022-07-28T00:00:00Z,night,06,land,2825,brachycephalidae,ischnocnema henselii,20:08:00,1,TRUE,FALSE,FALSE,-23.32520,-45.09403,NA
05,2021-09-21T00:00:00Z,night,06,land,1186,craugastoridae,haddadus binotatus,19:30:00,1,FALSE,FALSE,FALSE,-23.32533,-45.09403,NA
05,2021-09-21T00:00:00Z,night,06,land,1187,bufonidae,dendrophryniscus haddadi,19:30:00,1,FALSE,FALSE,FALSE,-23.32533,-45.09403,NA
05,2021-09-19T00:00:00Z,night,06,land,1090,hylidae,bokermannohyla hylax,19:30:00,1,FALSE,FALSE,FALSE,-23.32526,-45.09403,jovem
04,2021-02-08T00:00:00Z,night,06,land, 638,brachycephalidae,ischnocnema henselii,19:35:00,1,FALSE,FALSE,FALSE,-23.32519,-45.09404,NA
07,2022-02-19T00:00:00Z,night,06,land,2152,odontophrynidae,proceratophrys boiei,23:07:00,1,FALSE,TRUE,TRUE,-23.32523,-45.09405,NA
05,2021-09-19T00:00:00Z,night,06,land,1097,leptodactylidae,physalaemus olfersii,20:26:00,1,FALSE,FALSE,FALSE,-23.32484,-45.09406,NA
01,2020-12-14T00:00:00Z,night,lago  angelim,water, 233,hylidae,boana bandeirantes,22:30:00,1,FALSE,FALSE,FALSE,-23.32838,-45.09406,NA
01,2020-12-14T00:00:00Z,night,lago  angelim,water, 234,hylidae,dendropsophus microps,22:30:00,1,FALSE,FALSE,FALSE,-23.32838,-45.09406,NA
01,2020-12-14T00:00:00Z,night,lago  angelim,water, 235,hylidae,dendropsophus microps,22:30:00,1,FALSE,FALSE,FALSE,-23.32838,-45.09406,NA
01,2020-12-14T00:00:00Z,night,lago  angelim,water, 236,hylidae,dendropsophus microps,22:30:00,1,FALSE,FALSE,FALSE,-23.32838,-45.09406,NA
08,2022-05-07T00:00:00Z,night,06,land,2384,bufonidae,dendrophryniscus haddadi,19:59:00,1,FALSE,FALSE,FALSE,-23.32511,-45.09407,NA
04,2021-02-08T00:00:00Z,night,06,land, 639,brachycephalidae,ischnocnema parva,19:37:00,1,FALSE,FALSE,FALSE,-23.32516,-45.09407,F/ovada
05,2021-09-21T00:00:00Z,night,06,land,1188,bufonidae,dendrophryniscus haddadi,19:35:00,1,FALSE,FALSE,FALSE,-23.32526,-45.09407,NA
09,2022-07-29T00:00:00Z,night,06,land,2860,bufonidae,dendrophryniscus haddadi,19:49:00,1,FALSE,FALSE,FALSE,-23.32519,-45.09408,NA
01,2020-09-12T00:00:00Z,night,06,land, 111,brachycephalidae,ischnocnema parva,22:20:00,1,FALSE,FALSE,FALSE,-23.32513,-45.09409,NA
05,2021-09-21T00:00:00Z,night,06,land,1194,bufonidae,rhinella icterica,20:35:00,1,FALSE,FALSE,FALSE,-23.32507,-45.09409,NA
07,2022-02-20T00:00:00Z,night,06,land,2198,bufonidae,dendrophryniscus haddadi,23:11:00,1,FALSE,FALSE,FALSE,-23.32513,-45.09409,NA
06,2021-11-29T00:00:00Z,night,06,land,1536,odontophrynidae,proceratophrys boiei,20:32:00,1,FALSE,FALSE,FALSE,-23.32481,-45.09409,NA
01,2020-10-12T00:00:00Z,night,06,land, 128,brachycephalidae,ischnocnema henselii,21:47:00,1,FALSE,FALSE,FALSE,-23.32514,-45.09410,NA
05,2021-09-19T00:00:00Z,night,06,land,1091,hylidae,trachycephalus imitatrix,19:36:00,1,FALSE,FALSE,FALSE,-23.32517,-45.09410,NA
08,2022-05-07T00:00:00Z,night,06,water,2383,brachycephalidae,ischnocnema henselii,19:57:00,1,TRUE,TRUE,TRUE,-23.32523,-45.09411,NA
05,2019-01-20T00:00:00Z,night,06,land,1136,brachycephalidae,ischnocnema henselii,19:39:00,1,FALSE,FALSE,FALSE,-23.32529,-45.09411,NA
06,2021-11-29T00:00:00Z,night,06,land,1534,brachycephalidae,ischnocnema henselii,20:20:00,1,FALSE,FALSE,FALSE,-23.32502,-45.09411,NA
09,2022-07-29T00:00:00Z,night,06,land,2858,hylidae,ololygon perpusilla,19:45:00,1,FALSE,FALSE,FALSE,-23.32507,-45.09411,NA
09,2022-07-29T00:00:00Z,night,06,land,2859,bufonidae,dendrophryniscus haddadi,19:47:00,1,FALSE,FALSE,FALSE,-23.32507,-45.09411,NA
08,2022-05-08T00:00:00Z,night,06,land,2414,odontophrynidae,proceratophrys boiei,20:29:00,1,TRUE,TRUE,TRUE,-23.32488,-45.09412,NA
07,2022-02-20T00:00:00Z,night,06,land,2200,brachycephalidae,ischnocnema henselii,23:21:00,1,FALSE,TRUE,TRUE,-23.32467,-45.09412,NA
06,2021-11-30T00:00:00Z,night,06,land,1575,hylidae,scinax hayii,20:22:00,1,FALSE,FALSE,FALSE,-23.32478,-45.09412,F/ovada
05,2021-09-21T00:00:00Z,night,06,land,1193,hylidae,ololygon perpusilla,20:35:00,1,FALSE,FALSE,FALSE,-23.32500,-45.09413,Macho voc
08,2022-05-07T00:00:00Z,night,06,land,2386,hylidae,ololygon aff brieni,20:16:00,1,FALSE,FALSE,FALSE,-23.32479,-45.09413,NA
08,2022-05-07T00:00:00Z,night,06,land,2385,bufonidae,dendrophryniscus haddadi,20:10:00,1,FALSE,FALSE,FALSE,-23.32498,-45.09414,NA
06,2021-11-29T00:00:00Z,night,06,land,1533,brachycephalidae,ischnocnema henselii,20:18:00,1,FALSE,FALSE,FALSE,-23.32516,-45.09414,NA
06,2021-11-29T00:00:00Z,night,06,land,1535,hemiphractidae,fritziana ohausi,20:26:00,1,FALSE,FALSE,FALSE,-23.32501,-45.09414,jovem
04,2021-04-08T00:00:00Z,night,06,land, 696,hylidae,bokermannohyla hylax,19:28:00,1,FALSE,FALSE,FALSE,-23.32507,-45.09415,NA
09,2022-07-28T00:00:00Z,night,06,land,2826,hylidae,ololygon perpusilla,20:36:00,1,FALSE,FALSE,FALSE,-23.32500,-45.09415,NA
08,2022-05-08T00:00:00Z,night,06,land,2415,bufonidae,dendrophryniscus haddadi,20:34:00,1,FALSE,FALSE,FALSE,-23.32487,-45.09415,NA
07,2022-02-19T00:00:00Z,night,06,land,2154,bufonidae,dendrophryniscus haddadi,23:16:00,1,FALSE,FALSE,FALSE,-23.32490,-45.09415,NA
06,2021-11-30T00:00:00Z,night,06,land,1574,hemiphractidae,fritziana ohausi,20:19:00,1,FALSE,FALSE,FALSE,-23.32497,-45.09415,Macho voc
01,2020-09-12T00:00:00Z,night,06,land, 110,bufonidae,dendrophryniscus haddadi,22:06:00,1,FALSE,FALSE,FALSE,-23.32496,-45.09415,NA
05,2021-09-19T00:00:00Z,night,06,land,1092,hylidae,ololygon perpusilla,19:50:00,1,FALSE,FALSE,FALSE,-23.32503,-45.09416,Macho voc
08,2022-05-07T00:00:00Z,night,06,land,2390,bufonidae,dendrophryniscus haddadi,20:34:00,1,FALSE,FALSE,FALSE,-23.32512,-45.09416,NA
08,2022-05-07T00:00:00Z,night,06,land,2391,controle,controle,"NA:00",1,TRUE,FALSE,FALSE,-23.32512,-45.09416,NA
07,2022-02-19T00:00:00Z,night,06,land,2153,leptodactylidae,physalaemus olfersii,23:10:00,1,FALSE,FALSE,FALSE,-23.32490,-45.09416,NA
01,2020-09-12T00:00:00Z,night,06,land, 109,brachycephalidae,ischnocnema henselii,22:01:00,1,FALSE,FALSE,FALSE,-23.32486,-45.09416,NA
07,2022-02-20T00:00:00Z,night,06,land,2199,brachycephalidae,ischnocnema henselii,23:16:00,1,FALSE,TRUE,TRUE,-23.32507,-45.09419,NA
06,2021-11-28T00:00:00Z,night,06,land,1484,brachycephalidae,ischnocnema henselii,20:25:00,1,FALSE,FALSE,FALSE,-23.32494,-45.09420,NA
06,2021-11-30T00:00:00Z,night,06,land,1582,leptodactylidae,physalaemus olfersii,21:12:00,1,FALSE,FALSE,FALSE,-23.32496,-45.09421,NA
06,2021-11-28T00:00:00Z,night,06,land,1483,bufonidae,rhinella icterica,20:20:00,1,FALSE,FALSE,FALSE,-23.32502,-45.09421,NA
08,2022-05-08T00:00:00Z,night,06,land,2416,bufonidae,dendrophryniscus haddadi,20:39:00,1,FALSE,FALSE,FALSE,-23.32463,-45.09421,NA
06,2021-11-30T00:00:00Z,night,06,land,1580,brachycephalidae,ischnocnema henselii,20:40:00,1,FALSE,FALSE,FALSE,-23.32482,-45.09422,Macho voc
08,2022-05-08T00:00:00Z,night,06,land,2413,brachycephalidae,ischnocnema henselii,20:26:00,1,TRUE,TRUE,TRUE,-23.32500,-45.09423,NA
07,2022-02-18T00:00:00Z,night,06,land,2113,leptodactylidae,physalaemus olfersii,20:38:00,1,FALSE,FALSE,FALSE,-23.32487,-45.09424,Fêmea
07,2022-02-18T00:00:00Z,night,06,land,2114,bufonidae,dendrophryniscus haddadi,20:39:00,1,FALSE,FALSE,FALSE,-23.32487,-45.09424,NA
08,2022-05-06T00:00:00Z,night,06,land,2343,brachycephalidae,ischnocnema henselii,21:00:00,1,TRUE,TRUE,TRUE,-23.32501,-45.09425,NA
08,2022-05-06T00:00:00Z,night,06,land,2341,bufonidae,dendrophryniscus haddadi,20:49:00,1,FALSE,FALSE,FALSE,-23.32470,-45.09426,NA
08,2022-05-06T00:00:00Z,night,06,land,2342,bufonidae,dendrophryniscus haddadi,20:51:00,1,FALSE,FALSE,FALSE,-23.32470,-45.09426,NA
06,2021-11-28T00:00:00Z,night,06,land,1485,odontophrynidae,proceratophrys boiei,20:30:00,1,FALSE,FALSE,FALSE,-23.32474,-45.09426,NA
07,2022-02-18T00:00:00Z,night,06,land,2115,odontophrynidae,proceratophrys appendiculata,20:45:00,1,TRUE,TRUE,TRUE,-23.32463,-45.09428,NA
05,2019-01-20T00:00:00Z,night,06,land,1138,hylidae,ololygon perpusilla,20:06:00,1,FALSE,FALSE,FALSE,-23.32452,-45.09431,NA
05,2019-01-20T00:00:00Z,night,06,land,1139,brachycephalidae,ischnocnema henselii,20:07:00,1,FALSE,FALSE,FALSE,-23.32452,-45.09431,NA
05,2019-01-20T00:00:00Z,night,06,land,1140,bufonidae,dendrophryniscus haddadi,20:07:00,1,FALSE,FALSE,FALSE,-23.32452,-45.09431,NA
05,2019-01-20T00:00:00Z,night,06,land,1141,bufonidae,dendrophryniscus haddadi,20:07:00,1,FALSE,FALSE,FALSE,-23.32452,-45.09431,NA
01,2020-12-14T00:00:00Z,night,lago  angelim,water, 228,hylidae,scinax hayii,21:40:00,1,FALSE,FALSE,FALSE,-23.32794,-45.09432,NA
01,2020-12-14T00:00:00Z,night,lago  angelim,water, 229,hylidae,dendropsophus microps,21:40:00,1,FALSE,FALSE,FALSE,-23.32794,-45.09432,NA
01,2020-12-14T00:00:00Z,night,lago  angelim,water, 230,hylidae,dendropsophus microps,21:40:00,1,FALSE,FALSE,FALSE,-23.32794,-45.09432,NA
01,2020-12-14T00:00:00Z,night,lago  angelim,water, 231,hylidae,dendropsophus microps,21:40:00,1,FALSE,FALSE,FALSE,-23.32794,-45.09432,NA
01,2020-12-14T00:00:00Z,night,lago  angelim,water, 232,hylidae,scinax hayii,21:40:00,1,FALSE,FALSE,FALSE,-23.32794,-45.09432,NA
05,2019-01-20T00:00:00Z,night,06,land,1142,bufonidae,dendrophryniscus haddadi,20:17:00,1,FALSE,FALSE,FALSE,-23.32472,-45.09433,NA
05,2021-09-19T00:00:00Z,night,06,land,1093,bufonidae,dendrophryniscus haddadi,20:03:00,1,FALSE,FALSE,FALSE,-23.32461,-45.09433,NA
08,2022-05-08T00:00:00Z,night,06,land,2417,bufonidae,dendrophryniscus haddadi,20:41:00,1,FALSE,FALSE,FALSE,-23.32463,-45.09434,NA
05,2021-09-19T00:00:00Z,night,06,land,1096,bufonidae,dendrophryniscus haddadi,20:18:00,1,FALSE,FALSE,FALSE,-23.32474,-45.09434,NA
01,2020-10-12T00:00:00Z,night,06,land, 130,brachycephalidae,ischnocnema parva,22:35:00,1,FALSE,FALSE,FALSE,-23.32468,-45.09434,NA
08,2022-05-08T00:00:00Z,night,06,land,2420,leptodactylidae,physalaemus olfersii,20:48:00,1,FALSE,FALSE,FALSE,-23.32444,-45.09434,NA
01,2020-12-14T00:00:00Z,night,lago  angelim,water, 223,leptodactylidae,physalaemus olfersii,20:52:00,1,FALSE,FALSE,FALSE,-23.32771,-45.09435,NA
01,2020-12-14T00:00:00Z,night,lago  angelim,water, 224,leptodactylidae,physalaemus olfersii,20:52:00,1,FALSE,FALSE,FALSE,-23.32771,-45.09435,NA
01,2020-12-14T00:00:00Z,night,lago  angelim,water, 225,leptodactylidae,physalaemus olfersii,20:52:00,1,FALSE,FALSE,FALSE,-23.32771,-45.09435,NA
01,2020-12-14T00:00:00Z,night,lago  angelim,water, 226,leptodactylidae,physalaemus olfersii,20:52:00,1,FALSE,FALSE,FALSE,-23.32771,-45.09435,NA
01,2020-12-14T00:00:00Z,night,lago  angelim,water, 227,leptodactylidae,physalaemus olfersii,20:52:00,1,FALSE,FALSE,FALSE,-23.32771,-45.09435,NA
05,2021-09-21T00:00:00Z,night,06,land,1191,bufonidae,dendrophryniscus haddadi,20:11:00,1,FALSE,FALSE,FALSE,-23.32440,-45.09435,"coleta sangue suga, femea"
05,2021-09-21T00:00:00Z,night,06,land,1192,bufonidae,dendrophryniscus haddadi,20:11:00,1,FALSE,FALSE,FALSE,-23.32440,-45.09435,macho
08,2022-05-07T00:00:00Z,night,06,land,2387,brachycephalidae,ischnocnema parva,20:21:00,1,FALSE,FALSE,FALSE,-23.32471,-45.09436,Fêmea
08,2022-05-07T00:00:00Z,night,06,land,2388,bufonidae,dendrophryniscus haddadi,20:27:00,1,FALSE,FALSE,FALSE,-23.32439,-45.09437,NA
08,2022-05-07T00:00:00Z,night,06,land,2389,brachycephalidae,ischnocnema henselii,20:28:00,1,TRUE,TRUE,TRUE,-23.32439,-45.09437,NA
05,2019-01-20T00:00:00Z,night,06,land,1137,bufonidae,dendrophryniscus haddadi,19:57:00,1,FALSE,FALSE,FALSE,-23.32470,-45.09438,Coleta parasitas da bromelia
06,2021-11-30T00:00:00Z,night,06,land,1578,bufonidae,dendrophryniscus haddadi,20:25:00,1,FALSE,FALSE,FALSE,-23.32449,-45.09438,NA
06,2021-11-30T00:00:00Z,night,06,land,1579,bufonidae,dendrophryniscus haddadi,20:25:00,1,FALSE,FALSE,FALSE,-23.32449,-45.09438,NA
